1530.000000 	 0.100098
1530.004167 	 0.100586
1530.008334 	 0.101562
1530.012501 	 0.103027
1530.016668 	 0.104004
1530.020835 	 0.104492
1530.025001 	 0.104980
1530.029168 	 0.105957
1530.033335 	 0.106445
1530.037502 	 0.107422
1530.041669 	 0.108398
1530.045836 	 0.108887
1530.050003 	 0.109863
1530.054170 	 0.110352
1530.058337 	 0.110840
1530.062504 	 0.111328
1530.066671 	 0.113281
1530.070838 	 0.112793
1530.075004 	 0.113770
1530.079171 	 0.114746
1530.083338 	 0.115723
1530.087505 	 0.116211
1530.091672 	 0.115723
1530.095839 	 0.116699
1530.100006 	 0.117676
1530.104173 	 0.118164
1530.108340 	 0.118652
1530.112507 	 0.118652
1530.116674 	 0.118652
1530.120841 	 0.118652
1530.125007 	 0.119629
1530.129174 	 0.119141
1530.133341 	 0.119629
1530.137508 	 0.120117
1530.141675 	 0.120605
1530.145842 	 0.121094
1530.150009 	 0.121582
1530.154176 	 0.121094
1530.158343 	 0.121582
1530.162510 	 0.121582
1530.166677 	 0.122559
1530.170844 	 0.122559
1530.175010 	 0.122559
1530.179177 	 0.122559
1530.183344 	 0.123535
1530.187511 	 0.123047
1530.191678 	 0.123535
1530.195845 	 0.124023
1530.200012 	 0.124023
1530.204179 	 0.123535
1530.208346 	 0.124512
1530.212513 	 0.124023
1530.216680 	 0.124512
1530.220846 	 0.124512
1530.225013 	 0.124512
1530.229180 	 0.124512
1530.233347 	 0.124512
1530.237514 	 0.124512
1530.241681 	 0.124512
1530.245848 	 0.125000
1530.250015 	 0.125488
1530.254182 	 0.125488
1530.258349 	 0.125488
1530.262516 	 0.125488
1530.266683 	 0.125488
1530.270849 	 0.125977
1530.275016 	 0.125977
1530.279183 	 0.126465
1530.283350 	 0.126465
1530.287517 	 0.125977
1530.291684 	 0.125977
1530.295851 	 0.125977
1530.300018 	 0.125977
1530.304185 	 0.126465
1530.308352 	 0.125977
1530.312519 	 0.125977
1530.316686 	 0.125977
1530.320852 	 0.126465
1530.325019 	 0.126465
1530.329186 	 0.126465
1530.333353 	 0.126465
1530.337520 	 0.126953
1530.341687 	 0.125977
1530.345854 	 0.125977
1530.350021 	 0.127441
1530.354188 	 0.126953
1530.358355 	 0.126953
1530.362522 	 0.126465
1530.366688 	 0.127930
1530.370855 	 0.126953
1530.375022 	 0.126465
1530.379189 	 0.126465
1530.383356 	 0.126953
1530.387523 	 0.125977
1530.391690 	 0.126953
1530.395857 	 0.127441
1530.400024 	 0.126465
1530.404191 	 0.127441
1530.408358 	 0.128418
1530.412525 	 0.127441
1530.416691 	 0.126953
1530.420858 	 0.127441
1530.425025 	 0.127441
1530.429192 	 0.127441
1530.433359 	 0.127930
1530.437526 	 0.126953
1530.441693 	 0.127441
1530.445860 	 0.128418
1530.450027 	 0.127930
1530.454194 	 0.127930
1530.458361 	 0.128418
1530.462528 	 0.128418
1530.466694 	 0.127930
1530.470861 	 0.127930
1530.475028 	 0.129395
1530.479195 	 0.128418
1530.483362 	 0.128418
1530.487529 	 0.128418
1530.491696 	 0.127930
1530.495863 	 0.128906
1530.500030 	 0.128906
1530.504197 	 0.129395
1530.508364 	 0.129395
1530.512531 	 0.129395
1530.516697 	 0.129395
1530.520864 	 0.129395
1530.525031 	 0.129395
1530.529198 	 0.129883
1530.533365 	 0.129395
1530.537532 	 0.129883
1530.541699 	 0.130371
1530.545866 	 0.130371
1530.550033 	 0.129883
1530.554200 	 0.130371
1530.558367 	 0.130371
1530.562533 	 0.129883
1530.566700 	 0.129883
1530.570867 	 0.130371
1530.575034 	 0.130371
1530.579201 	 0.131348
1530.583368 	 0.131348
1530.587535 	 0.130859
1530.591702 	 0.131348
1530.595869 	 0.130859
1530.600036 	 0.130859
1530.604203 	 0.130859
1530.608370 	 0.130859
1530.612536 	 0.130859
1530.616703 	 0.130859
1530.620870 	 0.130859
1530.625037 	 0.131348
1530.629204 	 0.131348
1530.633371 	 0.132324
1530.637538 	 0.131348
1530.641705 	 0.131836
1530.645872 	 0.131348
1530.650039 	 0.131348
1530.654206 	 0.131836
1530.658373 	 0.131348
1530.662539 	 0.132324
1530.666706 	 0.131836
1530.670873 	 0.131348
1530.675040 	 0.131348
1530.679207 	 0.131348
1530.683374 	 0.130371
1530.687541 	 0.131836
1530.691708 	 0.131348
1530.695875 	 0.131348
1530.700042 	 0.131348
1530.704209 	 0.132324
1530.708375 	 0.131836
1530.712542 	 0.131348
1530.716709 	 0.131348
1530.720876 	 0.131836
1530.725043 	 0.132324
1530.729210 	 0.132324
1530.733377 	 0.131836
1530.737544 	 0.131836
1530.741711 	 0.131836
1530.745878 	 0.131836
1530.750045 	 0.131348
1530.754212 	 0.131836
1530.758378 	 0.131348
1530.762545 	 0.131348
1530.766712 	 0.131836
1530.770879 	 0.131348
1530.775046 	 0.130859
1530.779213 	 0.130859
1530.783380 	 0.130859
1530.787547 	 0.131348
1530.791714 	 0.131348
1530.795881 	 0.130859
1530.800048 	 0.129883
1530.804215 	 0.131348
1530.808381 	 0.130371
1530.812548 	 0.130859
1530.816715 	 0.130859
1530.820882 	 0.130859
1530.825049 	 0.130859
1530.829216 	 0.131348
1530.833383 	 0.130859
1530.837550 	 0.130371
1530.841717 	 0.130371
1530.845884 	 0.130859
1530.850051 	 0.130859
1530.854218 	 0.130371
1530.858384 	 0.130859
1530.862551 	 0.130859
1530.866718 	 0.130859
1530.870885 	 0.130371
1530.875052 	 0.131348
1530.879219 	 0.130371
1530.883386 	 0.130859
1530.887553 	 0.130371
1530.891720 	 0.130859
1530.895887 	 0.130371
1530.900054 	 0.130371
1530.904220 	 0.130371
1530.908387 	 0.130371
1530.912554 	 0.130859
1530.916721 	 0.129395
1530.920888 	 0.130371
1530.925055 	 0.129883
1530.929222 	 0.130371
1530.933389 	 0.130371
1530.937556 	 0.130371
1530.941723 	 0.129883
1530.945890 	 0.129883
1530.950057 	 0.129883
1530.954223 	 0.129883
1530.958390 	 0.130371
1530.962557 	 0.129883
1530.966724 	 0.130859
1530.970891 	 0.129883
1530.975058 	 0.129883
1530.979225 	 0.130371
1530.983392 	 0.130859
1530.987559 	 0.130859
1530.991726 	 0.130371
1530.995893 	 0.130859
1531.000060 	 0.130371
1531.004226 	 0.129883
1531.008393 	 0.129883
1531.012560 	 0.130859
1531.016727 	 0.131348
1531.020894 	 0.130371
1531.025061 	 0.130859
1531.029228 	 0.130371
1531.033395 	 0.130859
1531.037562 	 0.130371
1531.041729 	 0.130371
1531.045896 	 0.130371
1531.050063 	 0.131348
1531.054229 	 0.131348
1531.058396 	 0.131836
1531.062563 	 0.130859
1531.066730 	 0.130859
1531.070897 	 0.131836
1531.075064 	 0.131348
1531.079231 	 0.131348
1531.083398 	 0.130371
1531.087565 	 0.131836
1531.091732 	 0.131348
1531.095899 	 0.131348
1531.100065 	 0.131836
1531.104232 	 0.131836
1531.108399 	 0.131348
1531.112566 	 0.131836
1531.116733 	 0.132324
1531.120900 	 0.131348
1531.125067 	 0.130859
1531.129234 	 0.131836
1531.133401 	 0.131836
1531.137568 	 0.131836
1531.141735 	 0.132324
1531.145902 	 0.131836
1531.150068 	 0.131836
1531.154235 	 0.131836
1531.158402 	 0.132324
1531.162569 	 0.132324
1531.166736 	 0.132324
1531.170903 	 0.131348
1531.175070 	 0.131348
1531.179237 	 0.131348
1531.183404 	 0.131836
1531.187571 	 0.131836
1531.191738 	 0.132324
1531.195905 	 0.132324
1531.200071 	 0.131348
1531.204238 	 0.131348
1531.208405 	 0.131348
1531.212572 	 0.131836
1531.216739 	 0.131836
1531.220906 	 0.131348
1531.225073 	 0.130859
1531.229240 	 0.131348
1531.233407 	 0.129883
1531.237574 	 0.131348
1531.241741 	 0.131348
1531.245907 	 0.130859
1531.250074 	 0.131348
1531.254241 	 0.130859
1531.258408 	 0.130859
1531.262575 	 0.130859
1531.266742 	 0.130859
1531.270909 	 0.130371
1531.275076 	 0.130371
1531.279243 	 0.130371
1531.283410 	 0.130859
1531.287577 	 0.130371
1531.291744 	 0.130859
1531.295910 	 0.130371
1531.300077 	 0.130371
1531.304244 	 0.129883
1531.308411 	 0.129883
1531.312578 	 0.130371
1531.316745 	 0.129883
1531.320912 	 0.129395
1531.325079 	 0.129883
1531.329246 	 0.129883
1531.333413 	 0.129395
1531.337580 	 0.129395
1531.341747 	 0.130371
1531.345913 	 0.129395
1531.350080 	 0.129883
1531.354247 	 0.128906
1531.358414 	 0.128906
1531.362581 	 0.128906
1531.366748 	 0.129395
1531.370915 	 0.129395
1531.375082 	 0.129395
1531.379249 	 0.129395
1531.383416 	 0.128906
1531.387583 	 0.128418
1531.391750 	 0.128906
1531.395916 	 0.128418
1531.400083 	 0.128906
1531.404250 	 0.128906
1531.408417 	 0.128418
1531.412584 	 0.128418
1531.416751 	 0.128418
1531.420918 	 0.128418
1531.425085 	 0.127930
1531.429252 	 0.128418
1531.433419 	 0.127930
1531.437586 	 0.127930
1531.441752 	 0.128418
1531.445919 	 0.127930
1531.450086 	 0.127441
1531.454253 	 0.126953
1531.458420 	 0.127930
1531.462587 	 0.127441
1531.466754 	 0.127930
1531.470921 	 0.127441
1531.475088 	 0.126953
1531.479255 	 0.127441
1531.483422 	 0.127441
1531.487589 	 0.127441
1531.491755 	 0.127441
1531.495922 	 0.126953
1531.500089 	 0.127441
1531.504256 	 0.126953
1531.508423 	 0.127441
1531.512590 	 0.126465
1531.516757 	 0.127930
1531.520924 	 0.126465
1531.525091 	 0.126953
1531.529258 	 0.126953
1531.533425 	 0.126953
1531.537592 	 0.126465
1531.541758 	 0.125977
1531.545925 	 0.126465
1531.550092 	 0.126465
1531.554259 	 0.125977
1531.558426 	 0.126953
1531.562593 	 0.125977
1531.566760 	 0.126465
1531.570927 	 0.126465
1531.575094 	 0.125977
1531.579261 	 0.125977
1531.583428 	 0.125977
1531.587594 	 0.125977
1531.591761 	 0.126465
1531.595928 	 0.125488
1531.600095 	 0.125977
1531.604262 	 0.125488
1531.608429 	 0.125977
1531.612596 	 0.125000
1531.616763 	 0.125488
1531.620930 	 0.125488
1531.625097 	 0.125000
1531.629264 	 0.125000
1531.633431 	 0.125000
1531.637597 	 0.125488
1531.641764 	 0.124512
1531.645931 	 0.124512
1531.650098 	 0.124512
1531.654265 	 0.124512
1531.658432 	 0.124512
1531.662599 	 0.123535
1531.666766 	 0.124023
1531.670933 	 0.123047
1531.675100 	 0.123047
1531.679267 	 0.123047
1531.683434 	 0.122559
1531.687600 	 0.122559
1531.691767 	 0.122559
1531.695934 	 0.122070
1531.700101 	 0.121582
1531.704268 	 0.122070
